CAMPO_SIH,CATEGORIA,AÑO,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
RODADOR,2P,2019,163.064935,182.192398
RODADOR,2P,2020,163.064935,182.192398
RODADOR,2P,2021,163.063425,182.190711
RODADOR,2P,2022,180.746658,211.081935
RODADOR,2P,2023,180.761718,211.099478
RODADOR,2P,2024,180.761718,211.099478
RODADOR,3P,2010,163.064935,182.192759
RODADOR,3P,2011,163.064935,182.192759
RODADOR,3P,2012,163.064935,182.192759
RODADOR,3P,2013,163.064935,182.192759
RODADOR,3P,2014,163.064935,182.192759
RODADOR,3P,2015,163.064935,182.192759
RODADOR,3P,2016,163.064935,182.192398
RODADOR,3P,2017,163.064935,182.192398
RODADOR,3P,2018,163.06493,182.1924
RODADOR,3P,2019,163.064935,182.192398
RODADOR,3P,2020,163.064935,182.192398
RODADOR,3P,2021,163.063425,182.190711
RODADOR,3P,2022,180.746658,211.081935
RODADOR,3P,2023,180.761718,211.099478
RODADOR,3P,2024,180.761718,211.099478
ROMARIK,1P,2010,0.0,3.049943
ROMARIK,1P,2011,0.0,3.049943
ROMARIK,1P,2012,0.0,3.049943
ROMARIK,1P,2013,0.0,3.049943
ROMARIK,1P,2014,0.0,3.049943
ROMARIK,1P,2015,0.0,3.049943
ROMARIK,1P,2016,0.0,3.049943
ROMARIK,1P,2017,0.0,3.049943
ROMARIK,1P,2018,0.0,3.049943
ROMARIK,1P,2019,0.0,3.049937
ROMARIK,1P,2020,0.0,1.817739
ROMARIK,1P,2021,0.0,1.817722
ROMARIK,1P,2022,0.0,1.817814
ROMARIK,1P,2023,0.0,1.817814
ROMARIK,2P,2010,0.0,3.049943
ROMARIK,2P,2011,0.0,3.049943
ROMARIK,2P,2012,0.0,3.049943
ROMARIK,2P,2013,0.0,3.049943
ROMARIK,2P,2014,0.0,3.049943
ROMARIK,2P,2015,0.0,3.049943
ROMARIK,2P,2016,0.0,3.049943
ROMARIK,2P,2017,0.0,3.049943
ROMARIK,2P,2018,0.0,3.049943
ROMARIK,2P,2019,0.0,3.049937
ROMARIK,2P,2020,0.0,1.817739
ROMARIK,2P,2021,0.0,1.817722
ROMARIK,2P,2022,0.0,1.817814
ROMARIK,2P,2023,0.0,1.817814
ROMARIK,3P,2010,0.0,3.049943
ROMARIK,3P,2011,0.0,3.049943
ROMARIK,3P,2012,0.0,3.049943
ROMARIK,3P,2013,0.0,3.049943
ROMARIK,3P,2014,0.0,3.049943
ROMARIK,3P,2015,0.0,3.049943
ROMARIK,3P,2016,0.0,3.049943
ROMARIK,3P,2017,0.0,3.049943
ROMARIK,3P,2018,0.0,3.049943
ROMARIK,3P,2019,0.0,3.049937
ROMARIK,3P,2020,0.0,1.817739
ROMARIK,3P,2021,0.0,1.817722
ROMARIK,3P,2022,0.0,1.817814
ROMARIK,3P,2023,0.0,1.817814
RONDA 1 LICITACION 2,1P,2017,526.328388,410.817663
RONDA 1 LICITACION 2,2P,2017,1090.773942,847.75406
RONDA 1 LICITACION 2,3P,2017,1900.83788,1491.761698
RONDA 1 LICITACION 3,1P,2017,1204.720337,2970.846749
RONDA 1 LICITACION 3,1P,2018,1204.720337,2970.846749
RONDA 1 LICITACION 3,1P,2019,0.0,0.0
RONDA 1 LICITACION 3,1P,2020,0.0,0.0
RONDA 1 LICITACION 3,1P,2021,0.0,0.0
RONDA 1 LICITACION 3,1P,2022,0.0,0.0
RONDA 1 LICITACION 3,1P,2023,0.0,0.0
RONDA 1 LICITACION 3,1P,2024,0.0,0.0
RONDA 1 LICITACION 3,2P,2017,1794.700628,3429.702743
RONDA 1 LICITACION 3,2P,2018,1794.700628,3429.702743
RONDA 1 LICITACION 3,2P,2019,0.0,0.0
RONDA 1 LICITACION 3,2P,2020,0.0,0.0
RONDA 1 LICITACION 3,2P,2021,0.0,0.0
RONDA 1 LICITACION 3,2P,2022,0.0,0.0
RONDA 1 LICITACION 3,2P,2023,0.0,0.0
RONDA 1 LICITACION 3,2P,2024,0.0,0.0
RONDA 1 LICITACION 3,3P,2017,1807.308684,3543.207757
RONDA 1 LICITACION 3,3P,2018,1807.308684,3543.207757
RONDA 1 LICITACION 3,3P,2019,0.0,0.0
RONDA 1 LICITACION 3,3P,2020,0.0,0.0
RONDA 1 LICITACION 3,3P,2021,0.0,0.0
RONDA 1 LICITACION 3,3P,2022,0.0,0.0
RONDA 1 LICITACION 3,3P,2023,0.0,0.0
RONDA 1 LICITACION 3,3P,2024,0.0,0.0
RONDA 2 LICITACION 2,1P,2018,0.0,524.55152
RONDA 2 LICITACION 2,1P,2019,0.0,0.0
RONDA 2 LICITACION 2,1P,2020,0.0,0.0
RONDA 2 LICITACION 2,1P,2021,0.0,0.0
RONDA 2 LICITACION 2,2P,2018,0.043619,663.152702
RONDA 2 LICITACION 2,2P,2019,0.0,0.0
RONDA 2 LICITACION 2,2P,2020,0.0,0.0
RONDA 2 LICITACION 2,2P,2021,0.0,0.0
RONDA 2 LICITACION 2,3P,2018,0.043619,739.054412
RONDA 2 LICITACION 2,3P,2019,0.0,0.0
RONDA 2 LICITACION 2,3P,2020,0.0,0.0
RONDA 2 LICITACION 2,3P,2021,0.0,0.0
RONDA 2 LICITACION 3,1P,2018,175.813401,1232.404462
RONDA 2 LICITACION 3,1P,2019,0.0,0.0
RONDA 2 LICITACION 3,1P,2020,0.0,0.0
RONDA 2 LICITACION 3,1P,2021,0.0,0.0
RONDA 2 LICITACION 3,1P,2022,0.0,0.0
RONDA 2 LICITACION 3,1P,2023,0.0,0.0
RONDA 2 LICITACION 3,1P,2024,0.0,0.0
RONDA 2 LICITACION 3,2P,2018,184.601817,1257.784388
RONDA 2 LICITACION 3,2P,2019,0.0,0.0
RONDA 2 LICITACION 3,2P,2020,0.0,0.0
RONDA 2 LICITACION 3,2P,2021,0.0,0.0
RONDA 2 LICITACION 3,2P,2022,0.0,0.0
RONDA 2 LICITACION 3,2P,2023,0.0,0.0
RONDA 2 LICITACION 3,2P,2024,0.0,0.0
RONDA 2 LICITACION 3,3P,2018,184.601817,1273.025715
RONDA 2 LICITACION 3,3P,2019,0.0,0.0
RONDA 2 LICITACION 3,3P,2020,0.0,0.0
RONDA 2 LICITACION 3,3P,2021,0.0,0.0
RONDA 2 LICITACION 3,3P,2022,0.0,0.0
RONDA 2 LICITACION 3,3P,2023,0.0,0.0
RONDA 2 LICITACION 3,3P,2024,0.0,0.0
RONDA 3 LICITACION 1,1P,2019,0.0,0.0
RONDA 3 LICITACION 1,2P,2019,0.0,0.0
RONDA 3 LICITACION 1,3P,2019,0.0,0.0
ROSAL,1P,2010,0.0,8.276672
ROSAL,1P,2011,0.0,9.605603
ROSAL,1P,2012,0.0,9.605603
ROSAL,1P,2013,0.0,9.605604
ROSAL,1P,2014,0.0,8.276674
ROSAL,1P,2015,0.0,9.773469
ROSAL,1P,2016,0.0,9.897051
ROSAL,1P,2017,0.0,9.897051
ROSAL,1P,2018,0.0,9.897051
ROSAL,1P,2019,0.0,9.897051
ROSAL,1P,2020,0.0,9.897051
ROSAL,1P,2021,0.0,10.493949
ROSAL,1P,2022,0.0,10.494481
ROSAL,1P,2023,0.0,10.494481
ROSAL,1P,2024,0.0,10.494481
ROSAL,2P,2010,0.0,9.051885
ROSAL,2P,2011,0.0,9.605603
ROSAL,2P,2012,0.0,9.605603
ROSAL,2P,2013,0.0,9.605604
ROSAL,2P,2014,0.0,8.276674
ROSAL,2P,2015,0.0,9.773469
ROSAL,2P,2016,0.0,9.897051
ROSAL,2P,2017,0.0,9.897051
ROSAL,2P,2018,0.0,9.897051
ROSAL,2P,2019,0.0,9.897051
ROSAL,2P,2020,0.0,9.897051
ROSAL,2P,2021,0.0,10.493949
ROSAL,2P,2022,0.0,10.494481
ROSAL,2P,2023,0.0,10.494481
ROSAL,2P,2024,0.0,10.494481
ROSAL,3P,2010,0.0,12.627863
ROSAL,3P,2011,0.0,14.688179
ROSAL,3P,2012,0.0,14.688179
ROSAL,3P,2013,0.0,14.688181
ROSAL,3P,2014,0.0,8.276674
ROSAL,3P,2015,0.0,13.030515
ROSAL,3P,2016,0.0,13.15409
ROSAL,3P,2017,0.0,13.15409
ROSAL,3P,2018,0.0,13.15409
ROSAL,3P,2019,0.0,13.15409
ROSAL,3P,2020,0.0,13.15409
ROSAL,3P,2021,0.0,13.153968
ROSAL,3P,2022,0.0,13.154635
ROSAL,3P,2023,0.0,13.154635
ROSAL,3P,2024,0.0,13.154635
ROSENBLU,1P,2010,0.0,14.09454
ROSENBLU,1P,2011,0.0,14.09454
ROSENBLU,1P,2012,0.0,14.09454
ROSENBLU,1P,2013,0.0,3.815246
ROSENBLU,1P,2014,0.0,3.815246
ROSENBLU,1P,2015,0.0,3.815246
ROSENBLU,1P,2016,0.0,3.815246
ROSENBLU,1P,2017,0.0,3.815246
ROSENBLU,1P,2018,0.0,3.815246
ROSENBLU,1P,2019,0.0,3.815239
ROSENBLU,1P,2020,0.0,1.948419
ROSENBLU,1P,2021,0.0,1.948401
ROSENBLU,1P,2022,0.0,1.9485
ROSENBLU,1P,2023,0.0,1.9485
ROSENBLU,2P,2010,0.0,14.09454
ROSENBLU,2P,2011,0.0,14.09454
ROSENBLU,2P,2012,0.0,14.09454
ROSENBLU,2P,2013,0.0,3.815246
ROSENBLU,2P,2014,0.0,3.815246
ROSENBLU,2P,2015,0.0,3.815246
ROSENBLU,2P,2016,0.0,3.815246
ROSENBLU,2P,2017,0.0,3.815246
ROSENBLU,2P,2018,0.0,3.815246
ROSENBLU,2P,2019,0.0,3.815239
ROSENBLU,2P,2020,0.0,1.948419
ROSENBLU,2P,2021,0.0,1.948401
ROSENBLU,2P,2022,0.0,1.9485
ROSENBLU,2P,2023,0.0,1.9485
ROSENBLU,3P,2010,0.0,14.09454
ROSENBLU,3P,2011,0.0,14.09454
ROSENBLU,3P,2012,0.0,14.09454
ROSENBLU,3P,2013,0.0,3.815246
ROSENBLU,3P,2014,0.0,3.815246
ROSENBLU,3P,2015,0.0,3.815246
ROSENBLU,3P,2016,0.0,3.815246
ROSENBLU,3P,2017,0.0,3.815246
ROSENBLU,3P,2018,0.0,3.815246
ROSENBLU,3P,2019,0.0,3.815239
ROSENBLU,3P,2020,0.0,1.948419
ROSENBLU,3P,2021,0.0,1.948401
ROSENBLU,3P,2022,0.0,1.9485
ROSENBLU,3P,2023,0.0,1.9485
ROTALIA,1P,2010,0.0,5.850568
ROTALIA,1P,2011,0.0,5.850568
ROTALIA,1P,2012,0.0,7.779849
ROTALIA,1P,2013,0.0,7.779849
ROTALIA,1P,2014,0.0,7.779849
ROTALIA,1P,2015,0.0,7.779849
ROTALIA,1P,2016,0.0,7.664607
ROTALIA,1P,2017,0.0,7.664607
ROTALIA,1P,2018,0.0,7.664607
ROTALIA,1P,2019,0.0,7.664607
ROTALIA,1P,2020,0.0,7.664607
ROTALIA,1P,2021,0.0,7.664536
ROTALIA,1P,2022,0.0,7.664925
ROTALIA,1P,2023,0.0,7.664925
ROTALIA,2P,2010,0.0,11.136731
ROTALIA,2P,2011,0.0,11.136731
ROTALIA,2P,2012,0.0,13.533652
ROTALIA,2P,2013,0.0,13.533652
ROTALIA,2P,2014,0.0,13.533652
ROTALIA,2P,2015,0.0,13.533652
ROTALIA,2P,2016,0.0,18.073053
ROTALIA,2P,2017,0.0,18.073053
ROTALIA,2P,2018,0.0,18.073053
ROTALIA,2P,2019,0.0,18.073053
ROTALIA,2P,2020,0.0,18.073053
ROTALIA,2P,2021,0.0,18.072886
ROTALIA,2P,2022,0.0,18.073802
ROTALIA,2P,2023,0.0,18.073802
ROTALIA,3P,2010,0.0,11.136731
ROTALIA,3P,2011,0.0,11.136731
ROTALIA,3P,2012,0.0,13.533652
ROTALIA,3P,2013,0.0,13.533652
ROTALIA,3P,2014,0.0,13.533652
ROTALIA,3P,2015,0.0,13.533652
ROTALIA,3P,2016,0.0,18.073053
ROTALIA,3P,2017,0.0,18.073053
ROTALIA,3P,2018,0.0,18.073053
ROTALIA,3P,2019,0.0,18.073053
ROTALIA,3P,2020,0.0,18.073053
ROTALIA,3P,2021,0.0,18.072886
ROTALIA,3P,2022,0.0,18.073802
ROTALIA,3P,2023,0.0,18.073802
RUSCO,1P,2010,0.0,4.803284
RUSCO,1P,2011,0.0,26.282122
RUSCO,1P,2012,0.0,28.081918
RUSCO,1P,2013,0.0,28.081918
RUSCO,1P,2014,0.0,19.146762
RUSCO,1P,2015,0.0,19.146762
RUSCO,1P,2016,0.0,19.146724
RUSCO,1P,2017,0.0,20.027144
RUSCO,1P,2021,0.0,89.870574
RUSCO,1P,2022,0.0,184.118553
RUSCO,1P,2023,0.0,184.118553
RUSCO,1P,2024,0.0,122.104318
RUSCO,2P,2010,0.0,11.011685
RUSCO,2P,2011,0.0,42.352638
RUSCO,2P,2012,0.0,33.187721
RUSCO,2P,2013,0.0,33.187721
RUSCO,2P,2014,0.0,21.061438
RUSCO,2P,2015,0.0,21.061438
RUSCO,2P,2016,0.0,21.061396
RUSCO,2P,2017,0.0,22.029858
RUSCO,2P,2021,0.0,89.870574
RUSCO,2P,2022,0.0,184.118553
RUSCO,2P,2023,0.0,184.118553
RUSCO,2P,2024,0.0,122.104318
RUSCO,3P,2010,0.0,16.427273
RUSCO,3P,2011,0.0,72.896027
RUSCO,3P,2012,0.0,47.246583
RUSCO,3P,2013,0.0,47.246583
RUSCO,3P,2014,0.0,29.983408
RUSCO,3P,2015,0.0,29.983408
RUSCO,3P,2016,0.0,29.983349
RUSCO,3P,2017,0.0,39.202584
RUSCO,3P,2021,0.0,89.870574
RUSCO,3P,2022,0.0,184.118553
RUSCO,3P,2023,0.0,184.118553
RUSCO,3P,2024,0.0,122.104318
SABANA GRANDE,1P,2010,20.288538,7.95673
SABANA GRANDE,1P,2011,14.485672,5.68097
SABANA GRANDE,1P,2012,93.738464,36.762217
SABANA GRANDE,1P,2013,96.545829,43.445623
SABANA GRANDE,1P,2014,83.74759,37.686416
SABANA GRANDE,1P,2015,40.272659,18.122697
SABANA GRANDE,1P,2016,40.291546,18.13116
SABANA GRANDE,1P,2017,14.504956,6.527217
SABANA GRANDE,1P,2018,13.308344,5.988743
SABANA GRANDE,1P,2019,13.308344,5.988743
SABANA GRANDE,1P,2020,13.308344,5.988743
SABANA GRANDE,1P,2021,13.308344,5.988743
SABANA GRANDE,1P,2022,13.30887,6.654422
SABANA GRANDE,1P,2023,13.30887,6.654422
SABANA GRANDE,1P,2024,0.0,0.0
SABANA GRANDE,2P,2010,764.482148,299.813521
SABANA GRANDE,2P,2011,792.287517,310.71819
SABANA GRANDE,2P,2012,1677.40876,657.843779
SABANA GRANDE,2P,2013,1621.970061,729.886528
SABANA GRANDE,2P,2014,1621.119208,729.503644
SABANA GRANDE,2P,2015,731.043093,328.969392
SABANA GRANDE,2P,2016,568.676304,255.90383
SABANA GRANDE,2P,2017,320.585225,144.263065
SABANA GRANDE,2P,2018,321.7806,144.80098
SABANA GRANDE,2P,2019,321.780597,144.800982
SABANA GRANDE,2P,2020,321.780597,144.800982
SABANA GRANDE,2P,2021,321.780597,144.800982
SABANA GRANDE,2P,2022,321.79332,160.896341
SABANA GRANDE,2P,2023,321.79332,160.896341
SABANA GRANDE,2P,2024,308.48445,154.241919
SABANA GRANDE,3P,2010,3035.419483,1190.426492
SABANA GRANDE,3P,2011,3035.419483,1190.426491
SABANA GRANDE,3P,2012,6880.487395,2698.379751
SABANA GRANDE,3P,2013,6880.499984,3096.224993
SABANA GRANDE,3P,2014,6880.499984,3440.249992
SABANA GRANDE,3P,2015,6880.499984,3440.249992
SABANA GRANDE,3P,2016,1825.241508,912.618946
SABANA GRANDE,3P,2017,1830.074451,915.035412
SABANA GRANDE,3P,2018,1830.0745,915.03541
SABANA GRANDE,3P,2019,1830.074452,915.035412
SABANA GRANDE,3P,2020,1830.074452,915.035412
SABANA GRANDE,3P,2021,1830.074452,915.035412
SABANA GRANDE,3P,2022,1830.146813,915.071593
SABANA GRANDE,3P,2023,1830.146813,915.071593
SABANA GRANDE,3P,2024,1816.837943,908.417171
SABANCUY,1P,2010,5.235214,2.82228
SABANCUY,1P,2011,5.235214,2.82228
SABANCUY,1P,2012,5.235214,2.82228
SABANCUY,1P,2013,5.235214,2.82228
SABANCUY,1P,2014,5.235214,2.82228
SABANCUY,1P,2015,5.235214,2.82228
SABANCUY,1P,2016,5.235214,2.82228
SABANCUY,1P,2017,5.235214,2.82228
SABANCUY,1P,2018,5.235214,2.82228
SABANCUY,1P,2019,5.235214,2.822274
SABANCUY,1P,2020,5.235214,2.822274
SABANCUY,1P,2021,5.235214,2.822274
SABANCUY,1P,2022,5.235214,2.822274
SABANCUY,1P,2023,5.235259,2.822298
SABANCUY,1P,2024,5.235259,2.822298
SABANCUY,2P,2010,5.235214,2.82228
SABANCUY,2P,2011,5.235214,2.82228
SABANCUY,2P,2012,5.235214,2.82228
SABANCUY,2P,2013,5.235214,2.82228
SABANCUY,2P,2014,5.235214,2.82228
SABANCUY,2P,2015,5.235214,2.82228
SABANCUY,2P,2016,5.235214,2.82228
SABANCUY,2P,2017,5.235214,2.82228
SABANCUY,2P,2018,5.235214,2.82228
SABANCUY,2P,2019,5.235214,2.822274
SABANCUY,2P,2020,5.235214,2.822274
SABANCUY,2P,2021,5.235214,2.822274
SABANCUY,2P,2022,5.235214,2.822274
SABANCUY,2P,2023,5.235259,2.822298
SABANCUY,2P,2024,5.235259,2.822298
SABANCUY,3P,2010,5.235214,2.82228
SABANCUY,3P,2011,5.235214,2.82228
SABANCUY,3P,2012,5.235214,2.82228
SABANCUY,3P,2013,5.235214,2.82228
SABANCUY,3P,2014,5.235214,2.82228
SABANCUY,3P,2015,5.235214,2.82228
SABANCUY,3P,2016,5.235214,2.82228
SABANCUY,3P,2017,5.235214,2.82228
SABANCUY,3P,2018,5.235214,2.82228
SABANCUY,3P,2019,5.235214,2.822274
SABANCUY,3P,2020,5.235214,2.822274
SABANCUY,3P,2021,5.235214,2.822274
SABANCUY,3P,2022,5.235214,2.822274
SABANCUY,3P,2023,5.235259,2.822298
SABANCUY,3P,2024,5.235259,2.822298
SALINAS BARCO CARACOL,1P,2010,170.250296,340.500592
SALINAS BARCO CARACOL,1P,2011,170.250296,340.500592
SALINAS BARCO CARACOL,1P,2012,170.250296,340.500592
SALINAS BARCO CARACOL,1P,2013,71.84852,143.69704
SALINAS BARCO CARACOL,1P,2014,71.848516,143.697031
SALINAS BARCO CARACOL,1P,2015,71.848516,143.697031
SALINAS BARCO CARACOL,1P,2016,71.848516,143.696747
SALINAS BARCO CARACOL,1P,2017,71.848516,143.696747
SALINAS BARCO CARACOL,1P,2018,71.848516,143.69675
SALINAS BARCO CARACOL,1P,2019,71.848516,143.696747
SALINAS BARCO CARACOL,1P,2020,71.848516,143.696747
SALINAS BARCO CARACOL,1P,2021,71.84785,143.695416
SALINAS BARCO CARACOL,1P,2022,71.851357,143.702428
SALINAS BARCO CARACOL,1P,2023,71.851357,143.702428
SALINAS BARCO CARACOL,1P,2024,71.851357,143.702428
SALINAS BARCO CARACOL,2P,2010,170.250296,340.500592
SALINAS BARCO CARACOL,2P,2011,170.250296,340.500592
SALINAS BARCO CARACOL,2P,2012,170.250296,340.500592
SALINAS BARCO CARACOL,2P,2013,73.454994,146.909987
SALINAS BARCO CARACOL,2P,2014,73.454989,146.909978
SALINAS BARCO CARACOL,2P,2015,73.454989,146.909978
SALINAS BARCO CARACOL,2P,2016,73.454989,146.909687
SALINAS BARCO CARACOL,2P,2017,73.454989,146.909687
SALINAS BARCO CARACOL,2P,2018,73.454989,146.90969
SALINAS BARCO CARACOL,2P,2019,73.454989,146.909687
SALINAS BARCO CARACOL,2P,2020,73.454989,146.909687
SALINAS BARCO CARACOL,2P,2021,73.454309,146.908327
SALINAS BARCO CARACOL,2P,2022,73.457894,146.915496
SALINAS BARCO CARACOL,2P,2023,73.457894,146.915496
SALINAS BARCO CARACOL,2P,2024,73.457894,146.915496
SALINAS BARCO CARACOL,3P,2010,170.250296,340.500592
SALINAS BARCO CARACOL,3P,2011,170.250296,340.500592
SALINAS BARCO CARACOL,3P,2012,170.250296,340.500592
SALINAS BARCO CARACOL,3P,2013,77.738923,155.477846
SALINAS BARCO CARACOL,3P,2014,77.738918,155.477836
SALINAS BARCO CARACOL,3P,2015,77.738918,155.477836
SALINAS BARCO CARACOL,3P,2016,77.738918,155.477528
SALINAS BARCO CARACOL,3P,2017,77.738918,155.477528
SALINAS BARCO CARACOL,3P,2018,77.738918,155.47753
SALINAS BARCO CARACOL,3P,2019,77.738918,155.477528
SALINAS BARCO CARACOL,3P,2020,77.738918,155.477528
SALINAS BARCO CARACOL,3P,2021,77.738198,155.476089
SALINAS BARCO CARACOL,3P,2022,77.741993,155.483676
SALINAS BARCO CARACOL,3P,2023,77.741993,155.483676
SALINAS BARCO CARACOL,3P,2024,77.741993,155.483676
SALITRILLO,1P,2010,0.0,0.985268
SALITRILLO,1P,2011,0.0,0.985268
SALITRILLO,1P,2012,0.0,0.985268
SALITRILLO,1P,2013,0.0,0.985268
SALITRILLO,1P,2014,0.0,0.985268
SALITRILLO,1P,2015,0.0,0.985268
SALITRILLO,1P,2016,0.0,0.985268
SALITRILLO,1P,2017,0.0,0.985268
SALITRILLO,1P,2018,0.0,0.985268
SALITRILLO,1P,2019,0.0,0.985268
SALITRILLO,1P,2020,0.0,0.985266
SALITRILLO,1P,2021,0.0,0.985257
SALITRILLO,1P,2022,0.0,0.985307
SALITRILLO,1P,2023,0.0,0.985307
SALITRILLO,2P,2010,0.0,0.985268
SALITRILLO,2P,2011,0.0,0.985268
SALITRILLO,2P,2012,0.0,0.985268
SALITRILLO,2P,2013,0.0,0.985268
SALITRILLO,2P,2014,0.0,0.985268
SALITRILLO,2P,2015,0.0,0.985268
SALITRILLO,2P,2016,0.0,0.985268
SALITRILLO,2P,2017,0.0,0.985268
SALITRILLO,2P,2018,0.0,0.985268
SALITRILLO,2P,2019,0.0,0.985268
SALITRILLO,2P,2020,0.0,0.985266
SALITRILLO,2P,2021,0.0,0.985257
SALITRILLO,2P,2022,0.0,0.985307
SALITRILLO,2P,2023,0.0,0.985307
SALITRILLO,3P,2010,0.0,0.985268
SALITRILLO,3P,2011,0.0,0.985268
SALITRILLO,3P,2012,0.0,0.985268
SALITRILLO,3P,2013,0.0,0.985268
SALITRILLO,3P,2014,0.0,0.985268
SALITRILLO,3P,2015,0.0,0.985268
SALITRILLO,3P,2016,0.0,0.985268
SALITRILLO,3P,2017,0.0,0.985268
SALITRILLO,3P,2018,0.0,0.985268
SALITRILLO,3P,2019,0.0,0.985268
SALITRILLO,3P,2020,0.0,0.985266
SALITRILLO,3P,2021,0.0,0.985257
SALITRILLO,3P,2022,0.0,0.985307
SALITRILLO,3P,2023,0.0,0.985307
SAMARIA,1P,2010,4500.289426,4073.086095
SAMARIA,1P,2011,4039.253881,5004.551831
SAMARIA,1P,2012,4039.253881,5004.551831
SAMARIA,1P,2013,4039.253881,5004.551831
SAMARIA,1P,2014,4103.0321,5050.977957
SAMARIA,1P,2015,4103.03209,5050.977954
SAMARIA,1P,2016,4103.03209,5050.967942
SAMARIA,1P,2017,4103.03209,5050.967942
SAMARIA,1P,2018,4103.0321,5050.967912
SAMARIA,1P,2019,4103.03209,5050.967942
SAMARIA,1P,2020,4103.033207,5050.968293
SAMARIA,1P,2021,4103.005543,5050.934746
SAMARIA,1P,2022,4103.005543,5050.934746
SAMARIA,1P,2023,4103.125883,5051.07093
SAMARIA,1P,2024,4103.125883,5051.07093
SAMARIA,2P,2010,4955.472233,4106.413076
SAMARIA,2P,2011,4494.436688,5037.878812
SAMARIA,2P,2012,4494.436688,5037.878812
SAMARIA,2P,2013,4494.436688,5037.878812
SAMARIA,2P,2014,4494.436719,5169.123872
SAMARIA,2P,2015,4494.436688,5169.123862
SAMARIA,2P,2016,4494.436688,5169.113616
SAMARIA,2P,2017,4494.436688,5169.113616
SAMARIA,2P,2018,4494.436697,5169.113591
SAMARIA,2P,2019,4494.436688,5169.113616
SAMARIA,2P,2020,4494.440109,5169.114692
SAMARIA,2P,2021,4494.409276,5169.080148
SAMARIA,2P,2022,4494.408821,5169.080051
SAMARIA,2P,2023,4494.561774,5169.226054
SAMARIA,2P,2024,4494.561774,5169.226054
SAMARIA,3P,2010,5096.189438,4114.313759
SAMARIA,3P,2011,4635.153893,5045.779495
SAMARIA,3P,2012,4635.153893,5045.779495
SAMARIA,3P,2013,4635.153893,5045.779495
SAMARIA,3P,2014,4635.153932,5213.367701
SAMARIA,3P,2015,4635.153893,5213.367689
SAMARIA,3P,2016,4635.153893,5213.357355
SAMARIA,3P,2017,4635.153893,5213.357355
SAMARIA,3P,2018,4635.153897,5213.357321
SAMARIA,3P,2019,4635.153893,5213.357355
SAMARIA,3P,2020,4635.158261,5213.358729
SAMARIA,3P,2021,4635.12567,5213.323677
SAMARIA,3P,2022,4635.12567,5213.323678
SAMARIA,3P,2023,4635.290348,5213.473358
SAMARIA,3P,2024,4635.290348,5213.473358
SAN ALFONSO,1P,2010,3.783784,3.03817
SAN ALFONSO,1P,2011,3.783784,3.03817
SAN ALFONSO,1P,2012,3.783784,3.03817
SAN ALFONSO,1P,2013,3.783784,3.03817
SAN ALFONSO,1P,2014,3.783784,3.03817
SAN ALFONSO,1P,2015,3.783784,3.03817
SAN ALFONSO,1P,2016,3.783784,3.03817
SAN ALFONSO,1P,2017,3.783784,3.03817
SAN ALFONSO,1P,2018,3.783784,3.03817
SAN ALFONSO,1P,2019,3.783784,3.038164
SAN ALFONSO,1P,2020,3.783784,3.038164
SAN ALFONSO,1P,2021,3.783784,3.038164
SAN ALFONSO,1P,2022,3.783784,3.038164
SAN ALFONSO,1P,2023,3.783816,3.03819
SAN ALFONSO,1P,2024,3.783816,3.03819
SAN ALFONSO,2P,2010,3.783784,3.03817
SAN ALFONSO,2P,2011,3.783784,3.03817
SAN ALFONSO,2P,2012,3.783784,3.03817
SAN ALFONSO,2P,2013,3.783784,3.03817
SAN ALFONSO,2P,2014,3.783784,3.03817
SAN ALFONSO,2P,2015,3.783784,3.03817
SAN ALFONSO,2P,2016,3.783784,3.03817
SAN ALFONSO,2P,2017,3.783784,3.03817
SAN ALFONSO,2P,2018,3.783784,3.03817
SAN ALFONSO,2P,2019,3.783784,3.038164
SAN ALFONSO,2P,2020,3.783784,3.038164
SAN ALFONSO,2P,2021,3.783784,3.038164
SAN ALFONSO,2P,2022,3.783784,3.038164
SAN ALFONSO,2P,2023,3.783816,3.03819
SAN ALFONSO,2P,2024,3.783816,3.03819
SAN ALFONSO,3P,2010,3.783784,3.03817
SAN ALFONSO,3P,2011,3.783784,3.03817
SAN ALFONSO,3P,2012,3.783784,3.03817
SAN ALFONSO,3P,2013,3.783784,3.03817
SAN ALFONSO,3P,2014,3.783784,3.03817
SAN ALFONSO,3P,2015,3.783784,3.03817
SAN ALFONSO,3P,2016,3.783784,3.03817
SAN ALFONSO,3P,2017,3.783784,3.03817
SAN ALFONSO,3P,2018,3.783784,3.03817
SAN ALFONSO,3P,2019,3.783784,3.038164
SAN ALFONSO,3P,2020,3.783784,3.038164
SAN ALFONSO,3P,2021,3.783784,3.038164
SAN ALFONSO,3P,2022,3.783784,3.038164
SAN ALFONSO,3P,2023,3.783816,3.03819
SAN ALFONSO,3P,2024,3.783816,3.03819
SAN ANDRES,1P,2010,1404.484138,1700.486208
SAN ANDRES,1P,2011,1404.484138,1700.486208
SAN ANDRES,1P,2012,1404.484138,1700.486208
SAN ANDRES,1P,2013,1404.484138,1700.480868
SAN ANDRES,1P,2014,1404.484138,1701.27019
SAN ANDRES,1P,2015,1404.484138,1701.27019
SAN ANDRES,1P,2016,1404.542885,1701.287927
